GEO_ID,GEO_FIPS,NAME,S0601_C01_001E,S0601_C01_001M,S0601_C01_013E,S0601_C01_013M,S0601_C01_014E,S0601_C01_014M,S0601_C01_015E,S0601_C01_015M,S0601_C01_016E,S0601_C01_016M,S0601_C01_017E,S0601_C01_017M,S0601_C01_018E,S0601_C01_018M,S0601_C01_019E,S0601_C01_019M,S0601_C01_020E,S0601_C01_020M,S0601_C01_021E,S0601_C01_021M,S0601_C01_022E,S0601_C01_022M,S0601_C01_052E,S0601_C01_052M
1400000U,06037128602,Census Tract 1286.02; Los Angeles County; California,2687,342,82.3,5,62.9,7.8,5.2,4.6,0,0.1,5.4,3.4,0,1.6,8.8,5.4,17.7,5,22,6.4,60,7.7,4,(X)
1400000U,06037128703,Census Tract 1287.03; Los Angeles County; California,3576,686,85.2,8.8,61.4,12,16.1,8.9,0.5,0.5,4.4,2.9,0,1.2,2.8,2.7,14.8,8.8,14.1,7.5,55.3,12,7.4,(X)
1400000U,06037128704,Census Tract 1287.04; Los Angeles County; California,2328,304,92,6.4,74.2,13.5,2.7,3.2,0.7,0.9,9.5,9.7,0,1.8,4.9,5.4,8,6.4,15.1,9.6,67.4,13,3.5,(X)
1400000U,06037128801,Census Tract 1288.01; Los Angeles County; California,3864,639,84.4,5.7,60.1,8.8,7.6,3.5,1.1,1.2,11.5,5.5,0.4,0.7,3.7,2.9,15.6,5.7,16.8,8.3,56.3,9.7,4.2,(X)
1400000U,06037128802,Census Tract 1288.02; Los Angeles County; California,4317,497,90.1,5.8,55.6,11.2,10.8,6.2,0,1,17.1,7.8,0.4,0.6,6.3,4.7,9.9,5.8,20.8,6.5,49,10.8,23,(X)
1400000U,06037128910,Census Tract 1289.10; Los Angeles County; California,4528,638,83.2,6.9,62,7.2,2.5,1.6,0.4,0.6,9.6,3.9,0,0.9,8.6,6.2,16.8,6.9,24.5,6.6,57.6,7,10.8,(X)
1400000U,06037131021,Census Tract 1310.21; Los Angeles County; California,3237,619,95.1,3.8,26.9,11.9,6.7,8.2,0.6,1,10.3,6.4,3.7,4.9,46.9,8.9,4.9,3.8,55.9,8.7,21.9,8.4,8.3,(X)
1400000U,06037131022,Census Tract 1310.22; Los Angeles County; California,2877,395,87.6,9,28.3,10.7,3.8,4.8,3.8,5.3,16.8,9,0,1.5,34.9,11.7,12.4,9,58.8,6.3,18.6,6.7,17,(X)
1400000U,06037131023,Census Tract 1310.23; Los Angeles County; California,2655,333,90.2,5.5,32.5,8.2,4.4,3.4,0,1.6,13,5.5,0,1.6,40.4,9.4,9.8,5.5,60.7,8.2,22.2,7,13.1,(X)
1400000U,06037131024,Census Tract 1310.24; Los Angeles County; California,3894,1028,96.7,2.2,25.3,12.1,9.1,6,1.9,2.9,11.3,4.9,0,1.1,49,14.6,3.3,2.2,58.5,13.6,19.1,10.7,16.9,(X)
1400000U,06037131100,Census Tract 1311; Los Angeles County; California,3017,428,92.6,5.2,49.3,10.1,0.2,0.4,0,1.4,9.9,5.2,0,1.4,33.2,10,7.4,5.2,44.1,8.1,42,8.7,18,(X)
1400000U,06037131200,Census Tract 1312; Los Angeles County; California,3681,553,93.9,3,59.8,12.2,4.1,3.3,1.4,2,7.3,3.1,0.4,0.6,21,11,6.1,3,36,10.6,50.9,11.4,10.2,(X)
1400000U,06037131300,Census Tract 1313; Los Angeles County; California,4316,757,80,10.3,18.2,5.7,2.8,3.4,0,0.1,16.4,7.9,0,1,42.5,14.7,20,10.3,64,8.1,15.4,4.3,13.7,(X)
1400000U,06037131400,Census Tract 1314; Los Angeles County; California,5895,900,78.3,12,36.1,9.5,2.1,1.2,3.6,3.3,14.2,4.5,0.6,0.9,21.7,6.4,21.7,12,47.9,11.6,28.5,8.7,22,(X)
1400000U,06037131600,Census Tract 1316; Los Angeles County; California,4942,812,82.7,12,23.3,7.4,8.1,6.4,0.5,0.8,17.9,10.3,0,0.9,32.9,12.5,17.3,12,49.8,12,17.4,6,16.7,(X)
1400000U,06037131701,Census Tract 1317.01; Los Angeles County; California,4877,800,92.4,3.8,38.5,8.6,5.5,3.6,0,0.9,25,10.4,0,0.9,23.4,9,7.6,3.8,42.8,8.5,24.1,6.2,13.2,(X)
1400000U,06037131702,Census Tract 1317.02; Los Angeles County; California,3669,597,81.5,9.1,36,11.4,4.9,6.2,1.9,2.2,11.6,6.8,0,1.1,27.1,10.2,18.5,9.1,57.7,9.3,24.8,8.7,34.3,(X)
1400000U,06037131801,Census Tract 1318.01; Los Angeles County; California,2879,502,87.9,5.7,21.8,11.1,1.2,1.5,0,1.5,19.6,8.8,0,1.5,45.2,10.9,12.1,5.7,60.3,11.2,15.4,9,14.9,(X)
1400000U,06037131802,Census Tract 1318.02; Los Angeles County; California,2337,469,85.7,10.7,32.9,13.4,10.9,11.7,0.5,1,15.1,8,0,1.8,26.3,15.9,14.3,10.7,49.9,10.4,23.3,9.9,23.3,(X)
1400000U,06037131900,Census Tract 1319; Los Angeles County; California,3959,703,83.6,10.2,43.3,10.1,0.5,0.6,0.3,0.6,12.3,3.7,0,1.1,27.3,10.4,16.4,10.2,45.5,8.4,35.9,6.4,13.1,(X)
1400000U,06037132001,Census Tract 1320.01; Los Angeles County; California,2714,300,84.7,6.9,41.5,8.3,4.8,4.7,4,4,13.6,6.1,0,1.6,20.8,10,15.3,6.9,38.5,9.5,38.3,7.4,17,(X)
1400000U,06037132002,Census Tract 1320.02; Los Angeles County; California,3585,796,78.4,11.4,43.2,12.4,2.7,2.9,3.2,4.4,2.5,1.9,0,1.2,26.9,11.4,21.6,11.4,53.8,11.9,33.5,10.2,17.5,(X)
1400000U,06037132101,Census Tract 1321.01; Los Angeles County; California,4113,1214,59.7,19.2,38.7,13.2,3.3,2.7,0,1,4,2.3,0,1,13.8,7.6,40.3,19.2,53.3,15.3,35.2,11.9,11.1,(X)
1400000U,06037132102,Census Tract 1321.02; Los Angeles County; California,4993,707,88.2,7.6,46.5,12.2,3.4,3.4,0.6,0.9,17,6.9,0,0.8,20.7,9.3,11.8,7.6,45.9,9.7,32,9.8,18.2,(X)
1400000U,06037132301,Census Tract 1323.01; Los Angeles County; California,3616,709,91.2,5.7,27.3,9.6,13.8,11.7,2.5,3.1,15.9,5.6,0,1.2,31.7,11.3,8.8,5.7,54.1,10.5,14.8,6.8,10.7,(X)
1400000U,06037132302,Census Tract 1323.02; Los Angeles County; California,3176,772,95.2,4.1,39.2,15.9,3,2.1,0.6,0.9,19.5,17.3,0,1.3,32.8,12.3,4.8,4.1,52.2,14.9,21.4,8.6,23.3,(X)
1400000U,06037132501,Census Tract 1325.01; Los Angeles County; California,4658,860,89.4,4.9,31.8,7,3,2.8,0,0.9,7,4,0,0.9,47.6,11.5,10.6,4.9,56.6,6.9,29.7,6.2,16.5,(X)
1400000U,06037132502,Census Tract 1325.02; Los Angeles County; California,3398,391,89.5,7.3,60.5,10.8,1.3,1,0,1.2,6.7,5.2,0,1.2,21.1,9.5,10.5,7.3,41.6,10.5,46.9,9.5,15.2,(X)
1400000U,06037132700,Census Tract 1327; Los Angeles County; California,4922,566,89,6.9,39.3,8.9,3.8,4.2,0,0.9,4.8,2.9,1,1.5,40.2,8.9,11,6.9,54.5,7.7,35.1,8.4,20.7,(X)
1400000U,06037132900,Census Tract 1329; Los Angeles County; California,3877,638,89.8,5.3,59.7,12.3,1,1.2,2.5,3.8,8.6,4.1,0,1.1,18.1,10.5,10.2,5.3,28.2,9.4,55.1,12,23.5,(X)
1400000U,06037133000,Census Tract 1330; Los Angeles County; California,4096,553,80.4,9.9,44.6,9.9,1.1,1.1,0,1,5.4,2.6,0.1,0.1,29.2,11.9,19.6,9.9,57.9,7.1,33.3,7.2,18.8,(X)
1400000U,06037133101,Census Tract 1331.01; Los Angeles County; California,1709,195,84.6,7.6,68.8,10.2,2,2.4,0.8,1.3,3.7,2.4,0,2.5,9.3,4.9,15.4,7.6,32.6,7.9,58,8.2,11.1,(X)
1400000U,06037133102,Census Tract 1331.02; Los Angeles County; California,3926,564,95.8,2.4,54,9.9,0.8,1,2.1,2.6,17.8,9.3,0,1.1,21,8.2,4.2,2.4,31.7,9.7,46.1,9.8,11.5,(X)
1400000U,06037134001,Census Tract 1340.01; Los Angeles County; California,3457,468,87,6,19.8,8.5,5.9,3.4,1.1,1.2,11.3,3.2,0,1.2,49,10.7,13,6,68.1,7.1,12.4,6.4,16.5,(X)
1400000U,06037134002,Census Tract 1340.02; Los Angeles County; California,4024,658,85.4,7.9,25.1,8.4,4.8,4,0.7,1.1,8.1,3.9,0,1,46.7,12.3,14.6,7.9,61.7,9.3,17,5.9,21.2,(X)
1400000U,06037134101,Census Tract 1341.01; Los Angeles County; California,4660,634,90.1,5.8,25.7,7.8,1.4,1.3,1.8,2.3,41.4,11.5,0,0.9,19.6,8.1,9.9,5.8,34,10.1,21.1,7.3,13.5,(X)
1400000U,06037134103,Census Tract 1341.03; Los Angeles County; California,4172,828,88.1,7.1,27.9,8.8,4.6,3,1.5,1.8,15.7,6.4,0,1,38.4,16.5,11.9,7.1,50.4,13.3,22.7,8.1,19.2,(X)
1400000U,06037134104,Census Tract 1341.04; Los Angeles County; California,4076,544,85.3,5.9,24.2,5.7,3.7,4.9,1.6,2.2,35.4,8.5,0.9,1.1,19.5,9.4,14.7,5.9,36.3,9.4,19.2,4.7,10.7,(X)
1400000U,06037134201,Census Tract 1342.01; Los Angeles County; California,4062,650,91.4,3.8,24.5,9.7,2.1,1.7,0,1,35.5,11.8,0.3,0.5,29,8.4,8.6,3.8,36.5,8.9,22.1,9,15.4,(X)
1400000U,06037134302,Census Tract 1343.02; Los Angeles County; California,4411,597,90.5,5.8,39.9,9,2.3,2.1,0.5,0.8,22.6,8.7,0,1,25.1,12.7,9.5,5.8,34.4,9.9,35.6,7.6,13,(X)
1400000U,06037134303,Census Tract 1343.03; Los Angeles County; California,5455,633,90.7,5.2,53.7,7.7,0.3,0.6,0,0.8,19.6,5.1,0,0.8,17,7.3,9.3,5.2,30.8,7.1,46.5,7.8,12.8,(X)
1400000U,06037134304,Census Tract 1343.04; Los Angeles County; California,2863,254,91.8,3.5,41.7,8.1,5.5,3.2,0.2,0.3,15.1,5,0,1.5,29.2,8,8.2,3.5,38.3,7.7,36,7.9,26.3,(X)
1400000U,06037134305,Census Tract 1343.05; Los Angeles County; California,3693,583,90.1,7.9,13.7,7.6,1.1,1.3,1.4,1.4,8.6,5.5,0,1.1,65.4,10,9.9,7.9,82.6,6.2,6.4,3.7,17.3,(X)
1400000U,06037134306,Census Tract 1343.06; Los Angeles County; California,3699,570,95.5,2.6,30.2,8.9,5.8,4.1,0,1.1,22.3,10.2,0,1.1,37.1,10.9,4.5,2.6,51.4,10.5,18.8,5.8,19.7,(X)
1400000U,06037134421,Census Tract 1344.21; Los Angeles County; California,4401,576,82.7,9.3,65.7,9.3,1.9,2.4,0.4,0.5,14.5,4.7,0,1,0.2,0.3,17.3,9.3,11,6.5,60.6,9.5,15.9,(X)
1400000U,06037134422,Census Tract 1344.22; Los Angeles County; California,5079,625,90.9,3.7,58.9,7.5,4.4,3,0,0.8,19.7,5.7,0,0.8,8,5.8,9.1,3.7,15.4,5.3,54.9,7.2,9.4,(X)
1400000U,06037134423,Census Tract 1344.23; Los Angeles County; California,3417,380,92.4,4.5,70.6,5.2,0,1.2,1.2,1.6,18.2,3.8,0,1.2,2.4,2.1,7.6,4.5,15,4.2,66.1,4.6,11.9,(X)
1400000U,06037134424,Census Tract 1344.24; Los Angeles County; California,2835,323,94.3,3.9,70.3,7.2,3.8,4,0,1.5,19.3,4.4,0,1.5,0.9,0.9,5.7,3.9,2.1,1.5,69.2,7.1,9.6,(X)
1400000U,06037134520,Census Tract 1345.20; Los Angeles County; California,5178,688,76.9,9.1,17.8,5.1,5.7,4.5,0,0.8,14.2,6.5,0,0.8,39.1,8.4,23.1,9.1,66,8.4,12.6,4.8,8.8,(X)
1400000U,06037134521,Census Tract 1345.21; Los Angeles County; California,2736,273,79.3,6.8,5,2.6,1.4,2,0.2,0.2,2.7,2.2,0,1.5,70,7.1,20.7,6.8,92.6,3.9,1.5,1,25.1,(X)
1400000U,06037134522,Census Tract 1345.22; Los Angeles County; California,4521,827,92.4,4.3,25.2,12.4,0.6,0.9,0.3,0.4,8.1,5.9,0,0.9,58.3,10.7,7.6,4.3,70.8,10.9,19.1,12.3,22.3,(X)
1400000U,06037134710,Census Tract 1347.10; Los Angeles County; California,5304,674,92.1,3.7,17.6,4.8,5.4,4.8,1,1.1,11.4,4.9,0,0.8,56.7,7.7,7.9,3.7,66.1,7.4,14.3,4.5,7.4,(X)
1400000U,06037134720,Census Tract 1347.20; Los Angeles County; California,5545,572,79.4,7.8,23.8,6.1,3.5,2,1.5,1.3,17.2,6.7,0,0.8,33.4,7.9,20.6,7.8,53.7,7.9,19.4,4.9,8.8,(X)
1400000U,06037134801,Census Tract 1348.01; Los Angeles County; California,2951,523,86,7.2,41,9.6,2.2,2.5,0.9,1.8,19.8,9.8,0,1.4,22.2,9.3,14,7.2,46.3,13.7,26,8.9,6.4,(X)
1400000U,06037134802,Census Tract 1348.02; Los Angeles County; California,3123,502,85.3,6.6,39.4,14.6,7.5,4.8,0,1.3,19.6,10.3,0,1.3,18.8,15.7,14.7,6.6,34,15.1,30.6,12.3,17.2,(X)
1400000U,06037134901,Census Tract 1349.01; Los Angeles County; California,2469,344,81.2,9.4,60.4,9.2,1.5,1.9,0,1.7,5.7,4.5,0,1.7,13.7,7.5,18.8,9.4,31.1,6.9,57.6,9.5,7.2,(X)
1400000U,06037134904,Census Tract 1349.04; Los Angeles County; California,4866,1052,87.3,5.9,24.1,8.1,3.2,2.2,0,0.9,24,15.4,0,0.9,36,10.9,12.7,5.9,45.8,11.3,20.3,6.3,11.9,(X)
1400000U,06037134905,Census Tract 1349.05; Los Angeles County; California,6046,924,93.3,4.2,44.1,11.9,23.8,12.6,0,0.7,16.8,8.5,0.8,1.3,7.9,6.6,6.7,4.2,13.1,6.5,42.2,11.9,10.6,(X)
1400000U,06037134906,Census Tract 1349.06; Los Angeles County; California,2933,504,87.3,8.5,24.8,11.1,0.4,0.8,1.5,2.3,10.2,6.6,0,1.4,50.3,14.7,12.7,8.5,65.7,12,19.9,9.8,10,(X)
1400000U,06037134907,Census Tract 1349.07; Los Angeles County; California,3854,1052,94.3,4.4,54,11.5,16.9,7.1,4.8,4.3,9.4,5.8,0,1.1,9.3,7.8,5.7,4.4,21,10.2,50.4,10.8,14.7,(X)
1400000U,06037135102,Census Tract 1351.02; Los Angeles County; California,3848,586,80.7,6.7,53.5,7.7,8.2,7.1,0,1.1,11.8,3.9,0.3,0.5,6.9,3.3,19.3,6.7,18,4.6,52.8,7.7,8.7,(X)
1400000U,06037135111,Census Tract 1351.11; Los Angeles County; California,3807,1080,76.8,18.7,49.9,15.5,3.5,2.4,1.8,3.2,10.2,5.2,2.1,3.2,9.1,6.4,23.2,18.7,39.1,16.3,42.4,15.4,12.1,(X)
1400000U,06037135113,Census Tract 1351.13; Los Angeles County; California,2980,518,93.3,4,56,10.2,12.8,6.8,0,1.4,21.6,8.7,0.5,0.9,2.3,2.7,6.7,4,11.5,6.6,51,10.4,6.5,(X)
1400000U,06037135115,Census Tract 1351.15; Los Angeles County; California,3921,565,92.4,3.3,35,11.6,4.1,3.6,1.2,1.8,48.7,12.3,0,1.1,3.4,2.8,7.6,3.3,11.7,7.8,29.5,10.9,1.2,(X)
1400000U,06037135116,Census Tract 1351.16; Los Angeles County; California,1507,331,88.7,8.1,69.4,10.2,1,1.1,1.3,1.5,8.6,4.1,0,2.8,8.4,6.3,11.3,8.1,15.7,8.3,64.1,11.4,8,(X)
1400000U,06037135201,Census Tract 1352.01; Los Angeles County; California,2999,481,90.1,4.7,65.2,8.8,2.3,1.3,0,1.4,10.1,2.8,0,1.4,12.6,8.4,9.9,4.7,15.9,8.4,64.6,8.6,9.9,(X)
1400000U,06037135202,Census Tract 1352.02; Los Angeles County; California,4745,694,93.4,2.5,62.4,7.7,9.2,6,1.9,2.6,13.8,4.6,0.6,0.7,5.6,2.9,6.6,2.5,10.2,2.8,60.3,7.8,9.4,(X)
1400000U,06037135204,Census Tract 1352.04; Los Angeles County; California,4665,791,88.2,6.9,62.4,11.8,5.7,8.3,3.8,4.8,12.3,5.3,0,0.9,4.1,3.5,11.8,6.9,19.2,4.1,56.3,9.5,15,(X)
1400000U,06037135205,Census Tract 1352.05; Los Angeles County; California,1874,305,93.2,5.9,77,6.1,2.6,3.1,2.9,3.9,9.7,3.9,0,2.2,1.1,1.6,6.8,5.9,2.9,2.4,75.8,6.3,10.4,(X)
1400000U,06037137000,Census Tract 1370; Los Angeles County; California,4823,542,89.6,4.4,71.4,5.9,3,1.8,0.6,0.9,10,3.3,0.1,0.2,4.5,2.7,10.4,4.4,14.3,4.5,69.3,6.4,10.3,(X)
1400000U,06037137103,Census Tract 1371.03; Los Angeles County; California,5100,716,88.8,6.7,68.7,8.5,2.7,2.3,0,0.8,12.9,6.3,0,0.8,4.5,3.5,11.2,6.7,13.7,6.9,64.9,8.7,10.8,(X)
1400000U,06037137104,Census Tract 1371.04; Los Angeles County; California,2233,324,82.5,8.7,69,10.3,3.8,4.1,0,1.9,7,5.9,0,1.9,2.7,3.1,17.5,8.7,5.5,4.1,68.3,10.2,6.2,(X)
1400000U,06037137202,Census Tract 1372.02; Los Angeles County; California,3368,578,93.4,3.3,56.3,11.1,8.4,5.5,0.6,0.9,18.9,10.8,0,1.3,9.1,6.8,6.6,3.3,15,8,53.1,11,7.1,(X)
1400000U,06037137203,Census Tract 1372.03; Los Angeles County; California,2595,622,81,9.8,61.8,13.1,0.1,0.1,0.8,1.2,12.9,6.6,0,1.6,5.4,4.2,19,9.8,29.6,14.5,45,14.5,10.9,(X)
1400000U,06037137301,Census Tract 1373.01; Los Angeles County; California,2182,455,90.4,6.2,78.9,8.9,0.6,0.9,0,1.9,7.4,4.1,0,1.9,3.4,4,9.6,6.2,5.5,3.4,75.9,9,11.1,(X)
1400000U,06037137302,Census Tract 1373.02; Los Angeles County; California,4564,424,90.8,5.7,73.1,6.8,7,5.6,0.7,1,4,2.4,0,0.9,5.9,4.3,9.2,5.7,15.5,3.9,71.1,6.4,9.6,(X)
1400000U,06037137401,Census Tract 1374.01; Los Angeles County; California,4673,518,93,3,74.9,6.9,8.5,5.1,0,0.9,5.1,2.6,0,0.9,4.5,3.3,7,3,14.1,5.9,67.3,6.5,14.5,(X)
1400000U,06037137402,Census Tract 1374.02; Los Angeles County; California,5905,1181,84.9,6,61.7,13,13.3,11.9,0,0.7,4.7,2.6,0,0.7,5.3,6,15.1,6,16.4,9.3,57.4,13.6,5.5,(X)
1400000U,06037137501,Census Tract 1375.01; Los Angeles County; California,5495,715,87.2,5.3,60.4,10.9,4.3,3.4,0,0.8,21,12.5,0,0.8,1.5,1.7,12.8,5.3,9.8,4.1,58.6,10.7,14.6,(X)
1400000U,06037137502,Census Tract 1375.02; Los Angeles County; California,4582,569,85.7,6.4,63.3,8.2,1,1.1,0,0.9,6.4,4.4,0,0.9,14.9,5.9,14.3,6.4,15.5,7.2,61.3,8,8.5,(X)
1400000U,06037137504,Census Tract 1375.04; Los Angeles County; California,1889,286,79.9,13,64.5,12.9,8.3,6.7,0.3,0.5,6.8,5.2,0,2.2,0,2.2,20.1,13,16.2,10.9,62.4,12.8,8.9,(X)
1400000U,06037138000,Census Tract 1380; Los Angeles County; California,4777,522,91,4.4,84,5.3,2.1,1.3,0,0.9,2.2,1.8,0.7,1.2,2,2.4,9,4.4,6.6,3.4,80.2,6,11.8,(X)
1400000U,06037139001,Census Tract 1390.01; Los Angeles County; California,5515,745,85.5,5.7,73.9,7,0.6,0.8,0.2,0.3,7.6,3.1,0,0.8,3.1,1.9,14.5,5.7,15.9,5.5,69.8,7.2,9.1,(X)
1400000U,06037139200,Census Tract 1392; Los Angeles County; California,5758,752,87.5,8,72.2,9.6,2.9,2.1,0,0.7,6.2,4,0,0.7,6.2,4.7,12.5,8,15.2,6.4,70.3,9.7,12,(X)
1400000U,06037139301,Census Tract 1393.01; Los Angeles County; California,4137,695,81.4,13.1,67.6,12.6,4.9,4.3,0.6,1.3,6,3.4,0,1,2.2,3.3,18.6,13.1,13.2,4.6,61,11.3,9.4,(X)
1400000U,06037139302,Census Tract 1393.02; Los Angeles County; California,5001,603,86.6,7.2,35,7.8,6.4,3.2,1.1,1,18.5,10,0,0.8,25.6,9.3,13.4,7.2,35.9,8.9,30.6,7.1,7.2,(X)
1400000U,06037139303,Census Tract 1393.03; Los Angeles County; California,4807,514,92.3,3.5,55.9,7.8,9.1,4.8,1.2,1.3,10.4,5.3,0.1,0.3,15.6,6.7,7.7,3.5,25.7,7.6,51.3,8.4,14.2,(X)
1400000U,06037139401,Census Tract 1394.01; Los Angeles County; California,2431,316,87.7,6.2,65.8,9.1,10.1,7.4,0,1.7,5,3.4,0,1.7,6.9,5.6,12.3,6.2,17.7,8.8,63,10.2,8.4,(X)
1400000U,06037139402,Census Tract 1394.02; Los Angeles County; California,2834,445,83.6,10.6,72.4,10.6,1.8,1.9,0,1.5,6.1,4.2,0,1.5,3.3,2.2,16.4,10.6,7.9,4.9,72.4,10.6,9.3,(X)
1400000U,06037139502,Census Tract 1395.02; Los Angeles County; California,3315,462,86.4,9.3,75.1,8.9,1.5,1.7,0,1.3,5.3,3.7,0,1.3,4.4,2.9,13.6,9.3,18.6,9.2,73,8.4,17.9,(X)
1400000U,06037139504,Census Tract 1395.04; Los Angeles County; California,3764,544,94.4,2.9,79.5,7.1,4.9,3.7,0,1.1,3.1,2.5,0,1.1,7,5.1,5.6,2.9,11.7,5.1,76.7,7.4,3.5,(X)
1400000U,06037139505,Census Tract 1395.05; Los Angeles County; California,2512,485,75.1,13.1,57.9,11.8,3.4,3.9,0,1.7,8.9,5.3,0,1.7,4.9,3.1,24.9,13.1,14.1,7.8,56.4,12,15.2,(X)
1400000U,06037139506,Census Tract 1395.06; Los Angeles County; California,3109,708,94.4,4.1,77.7,11.4,0,1.4,0,1.4,5.3,4.9,0,1.4,11.4,9.5,5.6,4.1,16.7,11.7,72.6,13.2,16.1,(X)
1400000U,06037139600,Census Tract 1396; Los Angeles County; California,5164,695,92.8,4.4,85.2,6.7,0.7,0.8,0,0.8,4.7,3.8,0,0.8,2.3,2.7,7.2,4.4,6.8,4.6,81.3,7.4,8.8,(X)
1400000U,06037139701,Census Tract 1397.01; Los Angeles County; California,5635,671,94.2,3.9,87.9,5.1,2.2,2.3,0,0.8,1.9,2.9,0,0.8,2.3,2.1,5.8,3.9,6.2,4.1,87.6,5.2,3.7,(X)
1400000U,06037139703,Census Tract 1397.03; Los Angeles County; California,2554,330,89.6,6.2,82,7.5,1.4,2,0,1.6,6.2,3.1,0,1.6,0,1.6,10.4,6.2,2.1,2.6,81.9,7.6,12.2,(X)
1400000U,06037139704,Census Tract 1397.04; Los Angeles County; California,2871,564,91.6,5.2,85.9,6.7,0.6,0.7,0,1.5,2.5,2.5,0,1.5,2.6,2.6,8.4,5.2,3.4,3.2,85.6,6.7,5.3,(X)
1400000U,06037139705,Census Tract 1397.05; Los Angeles County; California,4011,655,93,8.3,78.9,10.6,1.4,1.9,2,3,10.3,6.3,0.4,1,0,1.1,7,8.3,0.5,0.8,78.4,10.6,7.8,(X)
1400000U,06037139801,Census Tract 1398.01; Los Angeles County; California,3514,428,91.6,3.8,82.9,6.3,0,1.2,0,1.2,6.9,4.8,0,1.2,1.8,1.5,8.4,3.8,5.1,3.9,81.3,6.8,8,(X)
1400000U,06037139802,Census Tract 1398.02; Los Angeles County; California,3832,500,92.6,3.7,74.6,8.2,9.3,6.4,0.2,0.2,7.9,4.6,0,1.1,0.7,0.8,7.4,3.7,5.3,3.2,74.3,8.1,14.5,(X)
1400000U,06037141101,Census Tract 1411.01; Los Angeles County; California,4691,760,75.8,10.1,62.9,10.5,3.7,2.2,0,0.9,4.3,4.7,0,0.9,4.8,3.8,24.2,10.1,19.1,7.2,61.7,10.3,9.7,(X)
1400000U,06037141102,Census Tract 1411.02; Los Angeles County; California,2959,384,73.5,7.6,64.2,8.7,6.1,4.1,0.1,0.2,3,2.5,0,1.4,0.1,0.2,26.5,7.6,12.7,7.9,62.4,9.2,7.6,(X)
1400000U,06037141201,Census Tract 1412.01; Los Angeles County; California,3954,390,84.2,8,58.8,8.4,10.6,8.1,0,1.1,8.6,5.4,0,1.1,6.2,4.3,15.8,8,21.2,7,52.4,8,5.2,(X)
1400000U,06037141202,Census Tract 1412.02; Los Angeles County; California,3111,577,91.1,3.9,74.8,6.8,1.7,1.9,0.8,1.1,8.7,5.2,0.8,1.2,4.3,2.6,8.9,3.9,10.3,4.9,71.9,7.8,8.7,(X)
1400000U,06037141303,Census Tract 1413.03; Los Angeles County; California,3055,428,85,8.4,67.1,8.3,3.1,2.7,0,1.4,8.4,4.4,0.4,0.7,5.9,6.1,15,8.4,11.7,4.8,61.2,8.5,3.1,(X)
1400000U,06037141304,Census Tract 1413.04; Los Angeles County; California,2947,667,92,4.3,78.7,7.7,6.2,4.9,0.5,0.6,3.8,3.4,0.2,0.3,2.6,1.8,8,4.3,11.1,5,76.1,8.2,3.6,(X)
1400000U,06037141305,Census Tract 1413.05; Los Angeles County; California,2913,376,79.4,8.4,59.9,9.2,5.6,3.4,1.1,1.5,8.2,4.6,0,1.4,4.5,3.6,20.6,8.4,24.6,10.5,56.4,10.1,8.2,(X)
1400000U,06037141306,Census Tract 1413.06; Los Angeles County; California,3222,623,89,7.1,75.9,8.1,2,1.6,0,1.3,6.9,3.6,0,1.3,4.2,4.3,11,7.1,18.2,8.1,68.3,9.3,1.9,(X)
1400000U,06037141400,Census Tract 1414; Los Angeles County; California,5021,576,82.2,8.3,68.8,9.1,1.8,2.2,0,0.8,6.7,3.1,0,0.8,4.9,3.3,17.8,8.3,20.6,8.4,64.1,8.7,11.5,(X)
1400000U,06037141500,Census Tract 1415; Los Angeles County; California,2887,678,97.2,2,81.2,11.9,12.6,10.5,0,1.5,2.9,2.2,0,1.5,0.4,0.7,2.8,2,6.4,3.7,78.2,11.6,4.1,(X)
1400000U,06037141600,Census Tract 1416; Los Angeles County; California,4035,458,89.5,5.3,79,6.9,2.6,3.1,0,1,8,3.3,0,1,0,1,10.5,5.3,11.4,4.7,73.8,7.7,6.9,(X)
1400000U,06037141700,Census Tract 1417; Los Angeles County; California,3086,460,94,3.6,87.3,5.4,0,1.4,0,1.4,2.7,1.4,0,1.4,4.1,2.8,6,3.6,9,5.1,85.3,5.8,5.6,(X)
1400000U,06037143101,Census Tract 1431.01; Los Angeles County; California,2216,512,94,4.7,72.2,9.7,3.7,3.5,0,1.9,9.3,7.2,2.1,3.3,6.6,5.9,6,4.7,8.6,4.7,69.3,10.1,0.8,(X)
1400000U,06037143102,Census Tract 1431.02; Los Angeles County; California,2174,289,79.3,8.5,68.4,10.6,2.1,1.8,0,1.9,4.7,3.4,0,1.9,4.1,3.1,20.7,8.5,19.7,9.5,63,11.1,3.8,(X)
1400000U,06037143200,Census Tract 1432; Los Angeles County; California,4215,583,82.2,5.4,53.4,8.4,6.6,3.9,0,1,11.5,7.9,0,1,10.7,6.1,17.8,5.4,29.4,5.9,50.2,8.4,9.8,(X)
1400000U,06037143301,Census Tract 1433.01; Los Angeles County; California,3273,799,84.8,8.3,70,10.1,3.7,3.2,0,1.3,4.6,3.9,0,1.3,6.6,4.4,15.2,8.3,24.7,9.3,64,10.4,10.1,(X)
1400000U,06037143302,Census Tract 1433.02; Los Angeles County; California,3301,415,91.4,4.4,74.9,9.2,4.1,4,0,1.3,8.8,5,0,1.3,3.5,2.6,8.6,4.4,13.2,6.7,69.7,10.1,7.6,(X)
